Date,Observer,Location,Point,StandardizedLocationName,LocalSurveyName,Species,whattodowiththissighting,Quantity,Heard/Seen,Angle (deg),Distance (m),Breeding Code,Flyover,Notes
7/4/13,JBT,Noble Foundation - Oswalt Ranch,OSWT-PC2,,,GRSP,KEEP,1,H,80,45,S,,
7/4/13,JBT,Noble Foundation - Oswalt Ranch,OSWT-PC2,,,NOMO,KEEP,1,H,315,85,S,,
7/4/13,JBT,Noble Foundation - Oswalt Ranch,OSWT-PC2,,,EAME,KEEP,1,H,5,100,S,,
7/4/13,JBT,Noble Foundation - Oswalt Ranch,OSWT-PC2,,,GRSP,KEEP,1,S,85,80,,,
7/4/13,JBT,Noble Foundation - Oswalt Ranch,OSWT-PC2,,,BLJA,KEEP,1,H,320,110,S,,
7/4/13,JBT,Noble Foundation - Oswalt Ranch,OSWT-PC2,,,CLSW,KEEP,1,S,180,60,,Flyover,
7/4/13,JBT,Noble Foundation - Oswalt Ranch,OSWT-PC2,,,WEKI,KEEP,1,H,335,100,S,,
7/4/13,JBT,Noble Foundation - Oswalt Ranch,OSWT-PC2,,,NOMO,KEEP,1,H,160,120,S,,
7/4/13,JBT,Noble Foundation - Oswalt Ranch,OSWT-PC2,,,EAME,KEEP,1,H,170,125,S,,
7/4/13,JBT,Noble Foundation - Oswalt Ranch,OSWT-PC2,,,EAME,KEEP,1,H,220,150,S,,
7/4/13,JBT,Noble Foundation - Oswalt Ranch,OSWT-PC2,,,EAME,KEEP,1,H,185,200,S,,
7/4/13,JBT,Noble Foundation - Oswalt Ranch,OSWT-PC2,,,LASP,KEEP,1,S,50,20,,,powerline
7/4/13,JBT,Noble Foundation - Oswalt Ranch,OSWT-PC2,,,LASP,KEEP,1,S,62,35,,,powerline
7/4/13,JBT,Noble Foundation - Oswalt Ranch,OSWT-PC3,,,DICK,KEEP,1,H,310,130,S,,
7/4/13,JBT,Noble Foundation - Oswalt Ranch,OSWT-PC3,,,DICK,KEEP,1,H,10,70,S,,
7/4/13,JBT,Noble Foundation - Oswalt Ranch,OSWT-PC3,,,EAME,KEEP,1,S,280,50,S,,Fence
7/4/13,JBT,Noble Foundation - Oswalt Ranch,OSWT-PC3,,,STFL,KEEP,1,S,45,70,,,Tree
7/4/13,JBT,Noble Foundation - Oswalt Ranch,OSWT-PC3,,,BHCO,KEEP,1,S,35,85,S,,Tree
7/4/13,JBT,Noble Foundation - Oswalt Ranch,OSWT-PC3,,,AMCR,KEEP,2,S,170,135,,,
7/4/13,JBT,Noble Foundation - Oswalt Ranch,OSWT-PC3,,,EAME,KEEP,1,H,305,85,S,,
7/4/13,JBT,Noble Foundation - Oswalt Ranch,OSWT-PC3,,,EAME,KEEP,1,H,85,160,S,,
7/4/13,JBT,Noble Foundation - Oswalt Ranch,OSWT-PC3,,,EAME,KEEP,1,S,5,120,S,,
7/4/13,JBT,Noble Foundation - Oswalt Ranch,OSWT-PC3,,,EAME,KEEP,1,S,20,40,S,Landed,landed
7/4/13,JBT,Noble Foundation - Oswalt Ranch,OSWT-PC3,,,EUCD,KEEP,1,H,160,200,S,,
7/4/13,JBT,Noble Foundation - Oswalt Ranch,OSWT-PC3,,,DICK,KEEP,1,H,30,70,S,,
7/4/13,JBT,Noble Foundation - Oswalt Ranch,OSWT-PC3,,,CLSW,KEEP,4,S,180,20,,Flyover,
7/4/13,JBT,Noble Foundation - Oswalt Ranch,OSWT-PC4,,,DICK,KEEP,1,S,230,20,S,,
7/4/13,JBT,Noble Foundation - Oswalt Ranch,OSWT-PC4,,,DICK,KEEP,1,S,180,35,S,,
7/4/13,JBT,Noble Foundation - Oswalt Ranch,OSWT-PC4,,,NOMO,KEEP,2,S,160,45,S,,
7/4/13,JBT,Noble Foundation - Oswalt Ranch,OSWT-PC4,,,NOBO,KEEP,1,H,20,200,S,,
7/4/13,JBT,Noble Foundation - Oswalt Ranch,OSWT-PC4,,,DICK,KEEP,1,H,65,45,S,,
7/4/13,JBT,Noble Foundation - Oswalt Ranch,OSWT-PC4,,,CACH,KEEP,1,H,120,60,S,,
7/4/13,JBT,Noble Foundation - Oswalt Ranch,OSWT-PC4,,,YBCU,KEEP,1,H,160,80,S,,
7/4/13,JBT,Noble Foundation - Oswalt Ranch,OSWT-PC4,,,DICK,KEEP,1,H,320,25,S,,
7/4/13,JBT,Noble Foundation - Oswalt Ranch,OSWT-PC4,,,EUCD,KEEP,1,H,120,85,S,,
7/4/13,JBT,Noble Foundation - Oswalt Ranch,OSWT-PC4,,,BARS,KEEP,6,S,82,100,S,,
7/4/13,JBT,Noble Foundation - Oswalt Ranch,OSWT-PC4,,,MODO,KEEP,1,S,84,110,S,,
7/4/13,JBT,Noble Foundation - Oswalt Ranch,OSWT-PC4,,,EAME,KEEP,1,S,305,85,S,,Scrub
7/4/13,JBT,Noble Foundation - Oswalt Ranch,OSWT-PC4,,,KILL,KEEP,1,H,315,60,S,,
7/4/13,JBT,Noble Foundation - Oswalt Ranch,OSWT-PC4,,,EAME,KEEP,2,S,305,85,,Landed,Landed
7/4/13,JBT,Noble Foundation - Oswalt Ranch,OSWT-PC5,,,NOMO,KEEP,1,S,110,20,S,,
7/4/13,JBT,Noble Foundation - Oswalt Ranch,OSWT-PC5,,,BLJA,KEEP,1,H,130,70,S,,
7/4/13,JBT,Noble Foundation - Oswalt Ranch,OSWT-PC5,,,DICK,KEEP,1,H,230,75,,,
7/4/13,JBT,Noble Foundation - Oswalt Ranch,OSWT-PC5,,,DICK,KEEP,1,H,160,140,S,,
7/4/13,JBT,Noble Foundation - Oswalt Ranch,OSWT-PC5,,,NOBO,KEEP,1,H,250,200,S,,
7/4/13,JBT,Noble Foundation - Oswalt Ranch,OSWT-PC5,,,EAME,KEEP,1,S,280,50,,,"Call, powerline"
7/4/13,JBT,Noble Foundation - Oswalt Ranch,OSWT-PC5,,,STFL,KEEP,1,S,277,65,,,powerline
7/4/13,JBT,Noble Foundation - Oswalt Ranch,OSWT-PC5,,,NOMO,KEEP,1,S,270,,,,road
7/4/13,JBT,Noble Foundation - Oswalt Ranch,OSWT-PC5,,,LOSH,DISCARD,3,S,275,80,,,powerline. NOSH makes no sense.  LOSH?  Changed cmc 12/19/2016
7/4/13,JBT,Noble Foundation - Oswalt Ranch,OSWT-PC5,,,NOMO,KEEP,1,S,65,30,,,powerline
7/4/13,JBT,Noble Foundation - Oswalt Ranch,OSWT-PC5,,,STFL,KEEP,1,S,40,100,,,powerline
7/4/13,JBT,Noble Foundation - Oswalt Ranch,OSWT-PC5,,,BARS,KEEP,2,S,5,20,,Flyover,
7/4/13,JBT,Noble Foundation - Oswalt Ranch,OSWT-PC5,,,MODO,KEEP,2,S,20,110,,,powerline
7/4/13,JBT,Noble Foundation - Oswalt Ranch,OSWT-PC5,,,EAME,KEEP,1,S,300,55,,,
7/4/13,JBT,Noble Foundation - Oswalt Ranch,OSWT-PC5,,,EAME,KEEP,1,H,120,130,S,,
7/4/13,JBT,Noble Foundation - Oswalt Ranch,OSWT-PC5,,,DICK,KEEP,1,H,255,50,S,,
7/4/13,JBT,Noble Foundation - Oswalt Ranch,OSWT-PC5,,,DICK,KEEP,1,S,180,55,S,,Tree
7/4/13,JBT,Noble Foundation - Oswalt Ranch,OSWT-PC6,,,EAME,KEEP,1,H,30,45,S,,
7/4/13,JBT,Noble Foundation - Oswalt Ranch,OSWT-PC6,,,DICK,KEEP,1,H,125,50,S,,
7/4/13,JBT,Noble Foundation - Oswalt Ranch,OSWT-PC6,,,LOSH,DISCARD,1,S,50,23,S,,Fence. NOSH makes no sense.  LOSH?  Changed cmc 12/19/2016
7/4/13,JBT,Noble Foundation - Oswalt Ranch,OSWT-PC6,,,NOBO,KEEP,1,H,350,200,S,,
7/4/13,JBT,Noble Foundation - Oswalt Ranch,OSWT-PC6,,,EAME,KEEP,1,H,60,100,S,,
7/4/13,JBT,Noble Foundation - Oswalt Ranch,OSWT-PC6,,,FISP,KEEP,1,H,35,110,S,,
7/4/13,JBT,Noble Foundation - Oswalt Ranch,OSWT-PC6,,,EAME,KEEP,1,H,160,50,S,,
7/4/13,JBT,Noble Foundation - Oswalt Ranch,OSWT-PC6,,,NOMO,KEEP,1,H,180,200,S,,
7/4/13,JBT,Noble Foundation - Oswalt Ranch,OSWT-PC6,,,DICK,KEEP,1,H,215,55,S,,
7/4/13,JBT,Noble Foundation - Oswalt Ranch,OSWT-PC6,,,FISP,KEEP,1,H,185,100,S,,
7/4/13,JBT,Noble Foundation - Oswalt Ranch,OSWT-PC6,,,EAME,KEEP,3,S,200,60,S,,
7/4/13,JBT,Noble Foundation - Oswalt Ranch,OSWT-PC6,,,NOMO,KEEP,1,H,180,200,S,,
7/4/13,JBT,Noble Foundation - Oswalt Ranch,OSWT-PC6,,,DICK,KEEP,1,H,215,55,S,,
7/4/13,JBT,Noble Foundation - Oswalt Ranch,OSWT-PC6,,,FISP,KEEP,1,H,185,100,S,,
7/4/13,JBT,Noble Foundation - Oswalt Ranch,OSWT-PC6,,,EAME,KEEP,3,S,200,60,S,,
7/4/13,JBT,Noble Foundation - Oswalt Ranch,OSWT-PC6,,,MODO,KEEP,1,S,280,43,,,powerline
7/4/13,JBT,Noble Foundation - Oswalt Ranch,OSWT-PC6,,,STFL,KEEP,1,S,280,40,,,powerline
7/4/13,JBT,Noble Foundation - Oswalt Ranch,OSWT-PC6,,,EAME,KEEP,1,S,300,35,,Landed,"Landed, call"
7/4/13,JBT,Noble Foundation - Oswalt Ranch,OSWT-PC6,,,EAME,KEEP,1,S,65,40,S,,powerline
7/4/13,JBT,Noble Foundation - Oswalt Ranch,OSWT-PC6,,,EAME,KEEP,2,S,200,55,,,
7/4/13,JBT,Noble Foundation - Oswalt Ranch,OSWT-PC6,,,DICK,KEEP,1,H,55,110,S,,
7/4/13,JBT,Noble Foundation - Oswalt Ranch,OSWT-PC6,,,DICK,KEEP,1,H,75,80,S,,
7/4/13,JBT,Noble Foundation - Oswalt Ranch,OSWT-PC7,,,DICK,KEEP,1,S,150,30,S,,
7/4/13,JBT,Noble Foundation - Oswalt Ranch,OSWT-PC7,,,EAME,KEEP,1,H,300,70,,,Call
7/4/13,JBT,Noble Foundation - Oswalt Ranch,OSWT-PC7,,,MODO,KEEP,1,S,280,120,S,,powerline
7/4/13,JBT,Noble Foundation - Oswalt Ranch,OSWT-PC7,,,MODO,KEEP,2,S,280,140,,,powerline
7/4/13,JBT,Noble Foundation - Oswalt Ranch,OSWT-PC7,,,EABL,KEEP,1,S,280,130,,,powerline
7/4/13,JBT,Noble Foundation - Oswalt Ranch,OSWT-PC7,,,YBCU,KEEP,1,H,150,120,S,,
7/4/13,JBT,Noble Foundation - Oswalt Ranch,OSWT-PC7,,,NOMO,KEEP,1,H,160,150,S,,
7/4/13,JBT,Noble Foundation - Oswalt Ranch,OSWT-PC7,,,EAME,KEEP,1,H,355,60,,,Call
7/4/13,JBT,Noble Foundation - Oswalt Ranch,OSWT-PC7,,,EAME,KEEP,1,H,25,180,S,,
7/4/13,JBT,Noble Foundation - Oswalt Ranch,OSWT-PC7,,,MODO,KEEP,2,S,80,110,,,powerline
7/4/13,JBT,Noble Foundation - Oswalt Ranch,OSWT-PC7,,,EAME,KEEP,1,H,65,90,S,,
7/4/13,JBT,Noble Foundation - Oswalt Ranch,OSWT-PC7,,,AMKE,KEEP,3,S,285,70,,,
7/4/13,JBT,Noble Foundation - Oswalt Ranch,OSWT-PC7,,,NOCA,KEEP,1,S,200,85,S,,
7/4/13,JBT,Noble Foundation - Oswalt Ranch,OSWT-PC7,,,NOMO,KEEP,1,S,200,85,S,,
7/4/13,JBT,Noble Foundation - Oswalt Ranch,OSWT-PC7,,,EAKI,KEEP,3,S,285,150,A,,Attacked Kestrel
7/4/13,JBT,Noble Foundation - Oswalt Ranch,OSWT-PC7,,,EAPH,KEEP,1,H,215,65,S,,
7/4/13,JBT,Noble Foundation - Oswalt Ranch,OSWT-PC8,,,AMCR,KEEP,7,S,270,15,,,Road
7/4/13,JBT,Noble Foundation - Oswalt Ranch,OSWT-PC8,,,YBCU,KEEP,1,H,20,90,S,,
7/4/13,JBT,Noble Foundation - Oswalt Ranch,OSWT-PC8,,,BLJA,KEEP,1,H,350,120,S,,
7/4/13,JBT,Noble Foundation - Oswalt Ranch,OSWT-PC8,,,PABU,KEEP,1,H,20,80,S,,
7/4/13,JBT,Noble Foundation - Oswalt Ranch,OSWT-PC8,,,PABU,KEEP,1,H,125,75,S,,
7/4/13,JBT,Noble Foundation - Oswalt Ranch,OSWT-PC8,,,HAWO,KEEP,1,H,250,100,,,
7/4/13,JBT,Noble Foundation - Oswalt Ranch,OSWT-PC8,,,NOCA,KEEP,1,H,330,35,S,,
7/4/13,JBT,Noble Foundation - Oswalt Ranch,OSWT-PC8,,,BEKI,KEEP,1,H,70,80,,,
7/4/13,JBT,Noble Foundation - Oswalt Ranch,OSWT-PC8,,,NOCA,KEEP,1,H,5,35,S,,
7/9/13,JBT,Tallgrass Prairie Preserve,TGPP-PC12,,,DICK,KEEP,1,H,110,28,S,,
7/9/13,JBT,Tallgrass Prairie Preserve,TGPP-PC12,,,DICK,KEEP,1,H,80,35,S,,
7/9/13,JBT,Tallgrass Prairie Preserve,TGPP-PC12,,,DICK,KEEP,1,H,95,50,S,,
7/9/13,JBT,Tallgrass Prairie Preserve,TGPP-PC12,,,DICK,KEEP,1,H,65,80,S,,
7/9/13,JBT,Tallgrass Prairie Preserve,TGPP-PC12,,,DICK,KEEP,1,S,160,45,S,,Tree
7/9/13,JBT,Tallgrass Prairie Preserve,TGPP-PC12,,,BHCO,KEEP,2,S,160,45,S,,"Tree, male, female"
7/9/13,JBT,Tallgrass Prairie Preserve,TGPP-PC12,,,DICK,KEEP,1,S,155,90,S,,
7/9/13,JBT,Tallgrass Prairie Preserve,TGPP-PC12,,,NOBO,KEEP,1,H,70,300,S,,
7/9/13,JBT,Tallgrass Prairie Preserve,TGPP-PC12,,,DICK,KEEP,1,H,270,50,S,,
7/9/13,JBT,Tallgrass Prairie Preserve,TGPP-PC12,,,DICK,KEEP,1,H,230,65,S,,
7/9/13,JBT,Tallgrass Prairie Preserve,TGPP-PC12,,,DICK,KEEP,1,H,220,130,S,,
7/9/13,JBT,Tallgrass Prairie Preserve,TGPP-PC12,,,EAME,KEEP,1,H,250,180,S,,
7/9/13,JBT,Tallgrass Prairie Preserve,TGPP-PC12,,,NOBO,KEEP,1,H,270,200,S,,
7/9/13,JBT,Tallgrass Prairie Preserve,TGPP-PC12,,,CLSW,KEEP,10,S,0,80,,Flyover,
7/9/13,JBT,Tallgrass Prairie Preserve,TGPP-PC12,,,BRTH,KEEP,1,H,35,75,S,,
7/9/13,JBT,Tallgrass Prairie Preserve,TGPP-PC12,,,DICK,KEEP,2,S,345,50,,,
7/9/13,JBT,Tallgrass Prairie Preserve,TGPP-PC12,,,BEVI,KEEP,1,H,120,80,,,
7/9/13,JBT,Tallgrass Prairie Preserve,TGPP-PC12,,,DICK,KEEP,1,H,100,120,S,,
7/9/13,JBT,Tallgrass Prairie Preserve,TGPP-PC13,,,CLSW,KEEP,300,S,340,300,,,Roost
7/9/13,JBT,Tallgrass Prairie Preserve,TGPP-PC13,,,CLSW,KEEP,150,S,250,50,,,Roost
7/9/13,JBT,Tallgrass Prairie Preserve,TGPP-PC13,,,CLSW,KEEP,250,S,260,350,,,Roost
7/9/13,JBT,Tallgrass Prairie Preserve,TGPP-PC13,,,DICK,KEEP,1,S,135,35,S,,Fence
7/9/13,JBT,Tallgrass Prairie Preserve,TGPP-PC13,,,EAME,KEEP,1,S,130,300,S,,Fence
7/9/13,JBT,Tallgrass Prairie Preserve,TGPP-PC13,,,DICK,KEEP,1,H,230,40,S,,
7/9/13,JBT,Tallgrass Prairie Preserve,TGPP-PC13,,,CLSW,KEEP,40,S,90,70,,Flyover,
7/9/13,JBT,Tallgrass Prairie Preserve,TGPP-PC13,,,CLSW,KEEP,8,5,27,55,,,Fence
7/9/13,JBT,Tallgrass Prairie Preserve,TGPP-PC13,,,KILL,KEEP,1,S,135,85,,,Flushed
7/9/13,JBT,Tallgrass Prairie Preserve,TGPP-PC13,,,EAME,KEEP,1,H,160,140,S,,
7/9/13,JBT,Tallgrass Prairie Preserve,TGPP-PC13,,,EAME,KEEP,1,S,180,200,S,,Landed
7/9/13,JBT,Tallgrass Prairie Preserve,TGPP-PC13,,,DICK,KEEP,1,S,130,35,S,,Fence
7/9/13,JBT,Tallgrass Prairie Preserve,TGPP-PC14,,,DICK,KEEP,1,S,215,20,S,,
7/9/13,JBT,Tallgrass Prairie Preserve,TGPP-PC14,,,DICK,KEEP,1,S,100,40,S,,Fence
7/9/13,JBT,Tallgrass Prairie Preserve,TGPP-PC14,,,CLSW,KEEP,4,S,140,50,,Flyover,
7/9/13,JBT,Tallgrass Prairie Preserve,TGPP-PC14,,,DICK,KEEP,1,H,265,45,S,,
7/9/13,JBT,Tallgrass Prairie Preserve,TGPP-PC14,,,GRSP,KEEP,1,H,125,38,S,,
7/9/13,JBT,Tallgrass Prairie Preserve,TGPP-PC14,,,DICK,KEEP,1,S,215,28,S,,
7/9/13,JBT,Tallgrass Prairie Preserve,TGPP-PC14,,,CLSW,KEEP,3,S,230,50,S,Flyover,
7/9/13,JBT,Tallgrass Prairie Preserve,TGPP-PC14,,,CLSW,KEEP,10,S,225,40,,Flyover,
7/9/13,JBT,Tallgrass Prairie Preserve,TGPP-PC15,,,EAME,KEEP,1,H,155,80,S,,
7/9/13,JBT,Tallgrass Prairie Preserve,TGPP-PC15,,,EAME,KEEP,1,H,255,135,S,,
7/9/13,JBT,Tallgrass Prairie Preserve,TGPP-PC15,,,DICK,KEEP,1,H,260,45,S,,
7/9/13,JBT,Tallgrass Prairie Preserve,TGPP-PC15,,,DICK,KEEP,1,H,255,85,S,,
7/9/13,JBT,Tallgrass Prairie Preserve,TGPP-PC15,,,GRSP,KEEP,1,H,150,40,S,,
7/9/13,JBT,Tallgrass Prairie Preserve,TGPP-PC15,,,UPSA,KEEP,4,S,130,100,,Flyover,dispersed
7/9/13,JBT,Tallgrass Prairie Preserve,TGPP-PC15,,,RWBL,KEEP,1,S,140,80,,Flyover,
7/9/13,JBT,Tallgrass Prairie Preserve,TGPP-PC15,,,GRSP,KEEP,1,H,330,60,S,,
7/9/13,JBT,Tallgrass Prairie Preserve,TGPP-PC15,,,GRSP,KEEP,1,H,50,30,S,,
7/9/13,JBT,Tallgrass Prairie Preserve,TGPP-PC15,,,EAME,KEEP,1,H,315,170,S,,
7/9/13,JBT,Tallgrass Prairie Preserve,TGPP-PC15,,,CLSW,KEEP,5,S,330,45,,Flyover,
7/9/13,JBT,Tallgrass Prairie Preserve,TGPP-PC15,,,UPSA,KEEP,1,S,345,120,S,,
7/9/13,JBT,Tallgrass Prairie Preserve,TGPP-PC16,,,DICK,KEEP,1,H,110,60,S,,
7/9/13,JBT,Tallgrass Prairie Preserve,TGPP-PC16,,,UPSA,KEEP,1,H,105,300,S,,
7/9/13,JBT,Tallgrass Prairie Preserve,TGPP-PC16,,,DICK,KEEP,1,H,210,45,S,,
7/9/13,JBT,Tallgrass Prairie Preserve,TGPP-PC16,,,GRSP,KEEP,1,H,120,50,S,,
7/9/13,JBT,Tallgrass Prairie Preserve,TGPP-PC16,,,EAME,KEEP,1,H,250,150,S,,
7/9/13,JBT,Tallgrass Prairie Preserve,TGPP-PC16,,,EAME,KEEP,1,H,180,90,S,,
7/9/13,JBT,Tallgrass Prairie Preserve,TGPP-PC16,,,UPSA,KEEP,1,S,145,120,S,Landed,landed
7/9/13,JBT,Tallgrass Prairie Preserve,TGPP-PC16,,,GRSP,KEEP,1,H,250,65,S,,
7/9/13,JBT,Tallgrass Prairie Preserve,TGPP-PC16,,,DICK,KEEP,1,H,290,45,S,,
7/9/13,JBT,Tallgrass Prairie Preserve,TGPP-PC16,,,EAME,KEEP,1,H,345,160,S,,
7/9/13,JBT,Tallgrass Prairie Preserve,TGPP-PC16,,,EAME,KEEP,2,H,300,150,S,,Call
7/9/13,JBT,Tallgrass Prairie Preserve,TGPP-PC16,,,CONI,KEEP,1,S,300,20,S,Flyover,
7/9/13,JBT,Tallgrass Prairie Preserve,TGPP-PC16,,,CLSW,KEEP,3,S,330,40,,Flyover,Call
7/9/13,JBT,Tallgrass Prairie Preserve,TGPP-PC17,,,DICK,KEEP,1,H,55,30,S,,
7/9/13,JBT,Tallgrass Prairie Preserve,TGPP-PC17,,,GRSP,KEEP,1,H,210,40,S,,
7/9/13,JBT,Tallgrass Prairie Preserve,TGPP-PC17,,,GRSP,KEEP,1,H,250,60,S,,
7/9/13,JBT,Tallgrass Prairie Preserve,TGPP-PC17,,,GRSP,KEEP,1,H,135,55,S,,
7/9/13,JBT,Tallgrass Prairie Preserve,TGPP-PC17,,,DICK,KEEP,1,H,235,90,S,,
7/9/13,JBT,Tallgrass Prairie Preserve,TGPP-PC17,,,NOBO,KEEP,1,H,110,450,S,,
7/9/13,JBT,Tallgrass Prairie Preserve,TGPP-PC17,,,EAME,KEEP,1,H,280,300,S,,
7/9/13,JBT,Tallgrass Prairie Preserve,TGPP-PC17,,,KILL,KEEP,1,H,95,70,S,,
7/9/13,JBT,Tallgrass Prairie Preserve,TGPP-PC17,,,CLSW,KEEP,5,S,280,75,S,,
7/9/13,JBT,Tallgrass Prairie Preserve,TGPP-PC17,,,EAME,KEEP,1,H,220,240,S,,
7/9/13,JBT,Tallgrass Prairie Preserve,TGPP-PC17,,,EAME,KEEP,1,H,80,120,S,,
7/9/13,JBT,Tallgrass Prairie Preserve,TGPP-PC17,,,UPSA,KEEP,1,S,150,300,,Landed,Landed
7/9/13,JBT,Tallgrass Prairie Preserve,TGPP-PC17,,,GRSP,KEEP,1,H,330,60,S,,
7/9/13,JBT,Tallgrass Prairie Preserve,TGPP-PC18,,,DICK,KEEP,1,H,250,55,S,,
7/9/13,JBT,Tallgrass Prairie Preserve,TGPP-PC18,,,DICK,KEEP,1,H,45,40,S,,
7/9/13,JBT,Tallgrass Prairie Preserve,TGPP-PC18,,,DICK,KEEP,1,H,280,50,S,,
7/9/13,JBT,Tallgrass Prairie Preserve,TGPP-PC18,,,DICK,KEEP,1,H,90,35,S,,
7/9/13,JBT,Tallgrass Prairie Preserve,TGPP-PC18,,,DICK,KEEP,1,H,110,45,S,,
7/9/13,JBT,Tallgrass Prairie Preserve,TGPP-PC18,,,DICK,KEEP,1,H,45,50,,Flyover,
7/9/13,JBT,Tallgrass Prairie Preserve,TGPP-PC18,,,DICK,KEEP,1,H,55,120,S,,
7/9/13,JBT,Tallgrass Prairie Preserve,TGPP-PC18,,,DICK,KEEP,1,H,285,200,S,,
7/9/13,JBT,Tallgrass Prairie Preserve,TGPP-PC18,,,DICK,KEEP,1,H,320,55,S,,
7/9/13,JBT,Tallgrass Prairie Preserve,TGPP-PC18,,,DICK,KEEP,1,H,240,20,,,"Call, female, fence"
7/9/13,JBT,Tallgrass Prairie Preserve,TGPP-PC18,,,GRSP,KEEP,1,H,310,60,S,,
7/9/13,JBT,Tallgrass Prairie Preserve,TGPP-PC18,,,DICK,KEEP,1,H,35,45,,,"Call, female"
7/9/13,JBT,Tallgrass Prairie Preserve,TGPP-PC18,,,NOBO,KEEP,1,H,65,400,S,,
7/9/13,JBT,Tallgrass Prairie Preserve,TGPP-PC18,,,UPSA,KEEP,1,H,205,500,S,,
7/9/13,JBT,Tallgrass Prairie Preserve,TGPP-PC18,,,UPSA,KEEP,1,H,100,400,S,,
7/9/13,JBT,Tallgrass Prairie Preserve,TGPP-PC18,,,RWBL,KEEP,1,H,165,80,S,,
7/9/13,JBT,Tallgrass Prairie Preserve,TGPP-PC18,,,DICK,KEEP,2,S,135,90,,,
7/9/13,JBT,Tallgrass Prairie Preserve,TGPP-PC19,,,NOBO,KEEP,1,H,150,70,S,,
7/9/13,JBT,Tallgrass Prairie Preserve,TGPP-PC19,,,DICK,KEEP,1,H,270,35,S,,Tree
7/9/13,JBT,Tallgrass Prairie Preserve,TGPP-PC19,,,DICK,KEEP,1,H,200,45,S,,
7/9/13,JBT,Tallgrass Prairie Preserve,TGPP-PC19,,,DICK,KEEP,1,H,300,40,S,,
7/9/13,JBT,Tallgrass Prairie Preserve,TGPP-PC19,,,DICK,KEEP,1,H,350,50,S,,
7/9/13,JBT,Tallgrass Prairie Preserve,TGPP-PC19,,,YEWA,KEEP,1,H,55,140,S,,
7/9/13,JBT,Tallgrass Prairie Preserve,TGPP-PC19,,,DICK,KEEP,1,H,30,70,S,,
7/9/13,JBT,Tallgrass Prairie Preserve,TGPP-PC19,,,YEWA,KEEP,1,H,100,55,S,,
7/9/13,JBT,Tallgrass Prairie Preserve,TGPP-PC19,,,DICK,KEEP,1,H,220,65,S,,
7/9/13,JBT,Tallgrass Prairie Preserve,TGPP-PC19,,,DICK,KEEP,1,H,120,55,S,,
7/9/13,JBT,Tallgrass Prairie Preserve,TGPP-PC19,,,DICK,KEEP,1,H,145,30,S,,
7/9/13,JBT,Tallgrass Prairie Preserve,TGPP-PC19,,,DICK,KEEP,1,H,65,80,S,,
7/9/13,JBT,Tallgrass Prairie Preserve,TGPP-PC20,,,DICK,KEEP,1,S,180,40,,Flyover,
7/9/13,JBT,Tallgrass Prairie Preserve,TGPP-PC20,,,EAME,KEEP,1,H,210,145,S,,
7/9/13,JBT,Tallgrass Prairie Preserve,TGPP-PC20,,,NOBO,KEEP,1,H,190,230,S,,
7/9/13,JBT,Tallgrass Prairie Preserve,TGPP-PC20,,,DICK,KEEP,1,S,120,30,,,Call  
7/9/13,JBT,Tallgrass Prairie Preserve,TGPP-PC20,,,DICK,KEEP,1,S,130,55,S,,
7/9/13,JBT,Tallgrass Prairie Preserve,TGPP-PC20,,,EAME,KEEP,1,S,138,62,S,,
7/9/13,JBT,Tallgrass Prairie Preserve,TGPP-PC21,,,EAME,KEEP,1,S,200,40,,,
7/9/13,JBT,Tallgrass Prairie Preserve,TGPP-PC21,,,GRSP,KEEP,1,H,160,25,S,,
7/9/13,JBT,Tallgrass Prairie Preserve,TGPP-PC21,,,KILL,KEEP,2,H,230,48,S,,
7/9/13,JBT,Tallgrass Prairie Preserve,TGPP-PC21,,,DICK,KEEP,1,H,215,80,S,,
7/9/13,JBT,Tallgrass Prairie Preserve,TGPP-PC21,,,STFL,KEEP,1,S,310,35,,,Fence
7/9/13,JBT,Tallgrass Prairie Preserve,TGPP-PC21,,,DICK,KEEP,2,S,330,65,,,Fence
7/9/13,JBT,Tallgrass Prairie Preserve,TGPP-PC21,,,DICK,KEEP,1,H,250,85,S,,
7/9/13,JBT,Tallgrass Prairie Preserve,TGPP-PC21,,,BARS,KEEP,6,S,90,35,,Flyover,
7/9/13,JBT,Tallgrass Prairie Preserve,TGPP-PC22,,,EAME,KEEP,1,H,270,55,S,,
7/9/13,JBT,Tallgrass Prairie Preserve,TGPP-PC22,,,DICK,KEEP,1,H,200,45,S,,
7/9/13,JBT,Tallgrass Prairie Preserve,TGPP-PC22,,,DICK,KEEP,1,H,350,40,S,,
7/9/13,JBT,Tallgrass Prairie Preserve,TGPP-PC22,,,EAME,KEEP,1,H,340,60,,,Call  
7/9/13,JBT,Tallgrass Prairie Preserve,TGPP-PC22,,,DICK,KEEP,1,S,310,50,,Flyover,
7/9/13,JBT,Tallgrass Prairie Preserve,TGPP-PC22,,,DICK,KEEP,1,S,305,35,S,,
7/9/13,JBT,Tallgrass Prairie Preserve,TGPP-PC22,,,DICK,KEEP,1,H,250,42,S,,
7/9/13,JBT,Tallgrass Prairie Preserve,TGPP-PC22,,,GRSP,KEEP,1,H,160,45,S,,
7/9/13,JBT,Tallgrass Prairie Preserve,TGPP-PC22,,,DICK,KEEP,1,H,230,50,S,,
