"","Date","Observer","Location","Point","StandardizedLocationName","LocalSurveyName","Species","whattodowiththissighting","Quantity","Heard.Seen","Angle..deg.","Distance..m.","Breeding.Code","Flyover","Notes"
"2082","04/25/2014","Josh","Rita Blanca NG","13",NA,NA,"BUOW","KEEP",1,"S","315",150,"","","In prairie dog town"
"2083","04/25/2014","Josh","Rita Blanca NG","13",NA,NA,"BUOW","KEEP",1,"S","340",175,"","","In prairie dog town"
"2084","04/25/2014","Josh","Rita Blanca NG","13",NA,NA,"HOLA","KEEP",1,"S","270",45,"","","In road"
"2085","04/25/2014","Josh","Rita Blanca NG","13",NA,NA,"BUOW","KEEP",1,"S","150",75,"","","In prairie dog town"
"2086","04/25/2014","Josh","Rita Blanca NG","17",NA,NA,"RWBL","KEEP",1,"S","30",60,"S","",""
"2087","04/25/2014","Josh","Rita Blanca NG","17",NA,NA,"HOLA","KEEP",1,"S","45",50,"CN","Landed",""
"2088","04/25/2014","Josh","Rita Blanca NG","17",NA,NA,"WEME","KEEP",1,"H","315",150,"S","",""
"2089","04/25/2014","Josh","Rita Blanca NG","17",NA,NA,"LARB","KEEP",1,"S","225",40,"","","Female"
"2090","04/25/2014","Josh","Rita Blanca NG","17",NA,NA,"HOLA","KEEP",1,"H","300",100,"S","",""
"2091","04/25/2014","Josh","Rita Blanca NG","17",NA,NA,"UNKNOWN","KEEP",1,"S","270",300,"","","Passerine on road"
"2092","04/25/2014","Josh","Rita Blanca NG","17",NA,NA,"HOLA","KEEP",1,"S","350",100,"","Landed",""
"2093","04/25/2014","Josh","Rita Blanca NG","21",NA,NA,"WEME","KEEP",1,"H","315",400,"S","",""
"2094","04/25/2014","Josh","Rita Blanca NG","21",NA,NA,"CASP","KEEP",1,"H","200",200,"S","",""
"2095","04/25/2014","Josh","Rita Blanca NG","21",NA,NA,"CHRA","KEEP",1,"S","225",300,"","Flyover",""
"2096","05/02/2014","Josh","Grazinglands","3",NA,NA,"EAME","KEEP",1,"H","140",70,"S","",""
"2097","05/02/2014","Josh","Grazinglands","3",NA,NA,"EAME","KEEP",1,"H","310",150,"S","",""
"2098","05/02/2014","Josh","Grazinglands","3",NA,NA,"MODO","KEEP",1,"S","295",110,"","",""
"2099","05/02/2014","Josh","Grazinglands","3",NA,NA,"EAME","KEEP",1,"H","60",85,"S","",""
"2100","05/02/2014","Josh","Grazinglands","3",NA,NA,"DICK","KEEP",1,"H","230",75,"S","",""
"2101","05/02/2014","Josh","Grazinglands","3",NA,NA,"STFL","KEEP",2,"H","340",15,"","",""
"2102","05/02/2014","Josh","Grazinglands","3",NA,NA,"NRWS","KEEP",1,"H","310",30,"","Flyover",""
"2103","05/02/2014","Josh","Grazinglands","3",NA,NA,"BARS","KEEP",2,"H","300",75,"","Flyover",""
"2104","05/02/2014","Josh","Grazinglands","3",NA,NA,"OROR","KEEP",1,"S","240",15,"S","Landed",""
"2105","05/02/2014","Josh","Grazinglands","3",NA,NA,"CCSP","KEEP",1,"S","40",12,"","Landed",""
"2106","05/02/2014","Josh","Grazinglands","4",NA,NA,"RWBL","KEEP",2,"S","270",75,"","",""
"2107","05/02/2014","Josh","Grazinglands","4",NA,NA,"RWBL","KEEP",1,"H","300",200,"S","",""
"2108","05/02/2014","Josh","Grazinglands","4",NA,NA,"DICK","KEEP",1,"H","290",120,"S","",""
"2109","05/02/2014","Josh","Grazinglands","4",NA,NA,"RWBL","KEEP",1,"S","310",60,"","",""
"2110","05/02/2014","Josh","Grazinglands","4",NA,NA,"WEKI","KEEP",1,"H","300",100,"","",""
"2111","05/02/2014","Josh","Grazinglands","4",NA,NA,"DICK","KEEP",1,"H","310",75,"S","",""
"2112","05/02/2014","Josh","Grazinglands","4",NA,NA,"BHCO","KEEP",1,"S","280",45,"","Landed","w/cattle"
"2113","05/02/2014","Josh","Grazinglands","4",NA,NA,"EAME","KEEP",1,"H","30",150,"S","",""
"2114","05/02/2014","Josh","Grazinglands","4",NA,NA,"EAME","KEEP",1,"H","100",120,"S","",""
"2115","05/02/2014","Josh","Grazinglands","4",NA,NA,"DICK","KEEP",1,"H","200",110,"S","",""
"2116","05/02/2014","Josh","Grazinglands","5",NA,NA,"EAME","KEEP",1,"H","75",85,"S","",""
"2117","05/02/2014","Josh","Grazinglands","5",NA,NA,"GRSP","KEEP",1,"S","280",65,"","",""
"2118","05/02/2014","Josh","Grazinglands","5",NA,NA,"CANG","KEEP",2,"S","110",175,"","Landed",""
"2119","05/02/2014","Josh","Grazinglands","5",NA,NA,"DICK","KEEP",1,"H","160",350,"S","",""
"2120","05/02/2014","Josh","Grazinglands","5",NA,NA,"DICK","KEEP",1,"H","210",200,"S","",""
"2121","05/02/2014","Josh","Grazinglands","5",NA,NA,"RWBL","KEEP",1,"H","80",200,"S","",""
"2122","05/02/2014","Josh","Grazinglands","5",NA,NA,"BARS","KEEP",1,"H","20",60,"","Flyover",""
"2123","05/02/2014","Josh","Grazinglands","5",NA,NA,"RWBL","KEEP",1,"H","120",250,"S","",""
"2124","05/02/2014","Josh","Grazinglands","5",NA,NA,"DICK","KEEP",2,"S","250",85,"","",""
"2125","05/02/2014","Josh","Grazinglands","6",NA,NA,"EAME","KEEP",1,"S","20",45,"","",""
"2126","05/02/2014","Josh","Grazinglands","6",NA,NA,"CANG","KEEP",2,"H","180",70,"","Landed",""
"2127","05/02/2014","Josh","Grazinglands","6",NA,NA,"EAME","KEEP",1,"H","10",300,"S","",""
"2128","05/02/2014","Josh","Grazinglands","6",NA,NA,"EAME","KEEP",1,"H","320",200,"S","",""
"2129","05/02/2014","Josh","Grazinglands","6",NA,NA,"hummingbird sp.","KEEP",1,"H","0",5,"","",""
"2130","05/02/2014","Josh","Grazinglands","6",NA,NA,"AMKE","KEEP",1,"H","110",150,"S","",""
"2131","05/02/2014","Josh","Grazinglands","6",NA,NA,"EAME","KEEP",1,"H","210",350,"S","",""
"2132","05/02/2014","Josh","Grazinglands","6",NA,NA,"HOSP","KEEP",2,"H","220",250,"","","at farm buildings"
"2133","05/02/2014","Josh","Grazinglands","7",NA,NA,"DICK","KEEP",1,"H","95",13,"S","",""
"2134","05/02/2014","Josh","Grazinglands","7",NA,NA,"DICK","KEEP",1,"H","5",65,"S","",""
"2135","05/02/2014","Josh","Grazinglands","7",NA,NA,"EAME","KEEP",1,"H","340",55,"S","",""
"2136","05/02/2014","Josh","Grazinglands","7",NA,NA,"RWBL","KEEP",1,"H","175",70,"S","",""
"2137","05/02/2014","Josh","Grazinglands","7",NA,NA,"RWBL","KEEP",1,"S","200",80,"","Landed",""
"2138","05/02/2014","Josh","Grazinglands","7",NA,NA,"RWBL","KEEP",2,"S","185",80,"P","","Bird also Singing (Breeding Code: S/P)"
"2139","05/02/2014","Josh","Grazinglands","7",NA,NA,"EAME","KEEP",1,"H","30",150,"S","",""
"2140","05/02/2014","Josh","Grazinglands","7",NA,NA,"EAME","KEEP",1,"H","210",80,"S","",""
"2141","05/02/2014","Josh","Grazinglands","7",NA,NA,"BARS","KEEP",1,"S","330",200,"","Flyover",""
"2142","05/02/2014","Josh","Grazinglands","7",NA,NA,"SAVS","KEEP",2,"S","20",45,"","Landed",""
"2143","05/02/2014","Josh","Grazinglands","7",NA,NA,"DICK","KEEP",1,"S","345",100,"S","Landed",""
"2144","05/02/2014","Josh","Grazinglands","7",NA,NA,"COGR","KEEP",2,"S","310",30,"","Flyover",""
"2145","05/02/2014","Josh","Grazinglands","8",NA,NA,"DICK","KEEP",1,"H","60",20,"S","",""
"2146","05/02/2014","Josh","Grazinglands","8",NA,NA,"EAPH","KEEP",1,"H","170",27,"S","",""
"2147","05/02/2014","Josh","Grazinglands","8",NA,NA,"EAME","KEEP",1,"H","210",40,"S","",""
"2148","05/02/2014","Josh","Grazinglands","8",NA,NA,"RWBL","KEEP",2,"H","200",35,"S","",""
"2149","05/02/2014","Josh","Grazinglands","8",NA,NA,"RWBL","KEEP",3,"S","225",55,"","",""
"2150","05/02/2014","Josh","Grazinglands","8",NA,NA,"RWBL","KEEP",1,"S","270",100,"","Landed",""
"2151","05/02/2014","Josh","Grazinglands","8",NA,NA,"CLSW","KEEP",1,"S","190",40,"","Flyover",""
"2152","05/02/2014","Josh","Grazinglands","8",NA,NA,"DICK","KEEP",1,"H","20",150,"S","",""
"2153","05/02/2014","Josh","Grazinglands","8",NA,NA,"DICK","KEEP",1,"H","70",200,"S","",""
"2154","05/02/2014","Josh","Grazinglands","8",NA,NA,"RWBL","KEEP",1,"S","310",150,"","Flyover",""
"2155","05/02/2014","Josh","Grazinglands","8",NA,NA,"DICK","KEEP",1,"H","140",100,"S","",""
"2156","05/02/2014","Josh","Grazinglands","8",NA,NA,"BWTE","KEEP",2,"S","210",60,"P","Landed",""
"2157","05/02/2014","Josh","Grazinglands","9",NA,NA,"CLSW","KEEP",3,"S","180",65,"","Flyover",""
"2158","05/02/2014","Josh","Grazinglands","9",NA,NA,"DICK","KEEP",1,"H","130",25,"S","",""
"2159","05/02/2014","Josh","Grazinglands","9",NA,NA,"GRSP","KEEP",1,"H","30",75,"S","",""
"2160","05/02/2014","Josh","Grazinglands","9",NA,NA,"GRSP","KEEP",1,"H","300",50,"S","",""
"2161","05/02/2014","Josh","Grazinglands","9",NA,NA,"NRWS","KEEP",1,"S","0",10,"","Flyover",""
"2162","05/02/2014","Josh","Grazinglands","9",NA,NA,"GRSP","KEEP",1,"H","260",75,"S","",""
"2163","05/02/2014","Josh","Grazinglands","9",NA,NA,"EAME","KEEP",1,"S","350",80,"S","",""
"2164","05/02/2014","Josh","Grazinglands","9",NA,NA,"sparrow sp.","KEEP",4,"S","320",100,"","Landed",""
"2165","05/02/2014","Josh","Grazinglands","9",NA,NA,"EAME","KEEP",1,"H","40",200,"S","",""
"2166","05/02/2014","Josh","Grazinglands","9",NA,NA,"RWBL","KEEP",1,"H","90",150,"S","",""
"2167","05/02/2014","Josh","Grazinglands","9",NA,NA,"RWBL","KEEP",2,"H","270",100,"","Flyover",""
"2168","05/02/2014","Josh","Grazinglands","9",NA,NA,"EAME","KEEP",1,"H","310",75,"S","",""
"2169","05/02/2014","Josh","Grazinglands","10",NA,NA,"RWBL","KEEP",1,"H","210",75,"S","",""
"2170","05/02/2014","Josh","Grazinglands","10",NA,NA,"EAME","KEEP",1,"H","310",150,"S","",""
"2171","05/02/2014","Josh","Grazinglands","10",NA,NA,"SAVS","KEEP",1,"S","45",25,"","",""
"2172","05/02/2014","Josh","Grazinglands","10",NA,NA,"BARS","KEEP",1,"S","260",40,"","Flyover",""
"2173","05/02/2014","Josh","Grazinglands","10",NA,NA,"UNKNOWN","KEEP",4,"S","140",100,"","","Backlit birds moving in riparian veg"
"2174","05/02/2014","Josh","Grazinglands","10",NA,NA,"EAME","KEEP",1,"H","130",150,"S","",""
"2175","05/02/2014","Josh","Grazinglands","10",NA,NA,"KILL","KEEP",1,"H","320",50,"","Landed",""
"2176","05/02/2014","Josh","Grazinglands","10",NA,NA,"DICK","KEEP",1,"H","170",125,"S","",""
"2177","05/02/2014","Josh","Grazinglands","10",NA,NA,"COGR","KEEP",2,"S","210",40,"P","Landed",""
"2178","05/02/2014","Josh","Grazinglands","11",NA,NA,"MODO","KEEP",1,"S","150",60,"","Landed",""
"2179","05/02/2014","Josh","Grazinglands","11",NA,NA,"DICK","KEEP",1,"H","20",85,"S","",""
"2180","05/02/2014","Josh","Grazinglands","11",NA,NA,"DICK","KEEP",1,"H","30",120,"S","",""
"2181","05/02/2014","Josh","Grazinglands","11",NA,NA,"EAME","KEEP",1,"H","280",100,"","",""
"2182","05/02/2014","Josh","Grazinglands","11",NA,NA,"EAME","KEEP",1,"H","40",200,"S","",""
"2183","05/02/2014","Josh","Grazinglands","11",NA,NA,"EAME","KEEP",1,"H","260",200,"S","",""
"2184","05/02/2014","Josh","Grazinglands","11",NA,NA,"RWBL","KEEP",1,"H","220",300,"S","",""
"2185","05/02/2014","Josh","Grazinglands","11",NA,NA,"RWBL","KEEP",2,"H","350",175,"S","",""
"2186","05/02/2014","Josh","Grazinglands","11",NA,NA,"shorebird sp.","KEEP",20,"S","30",500,"","Flyover","Possibly LBDO"
"2187","05/02/2014","Josh","Grazinglands","11",NA,NA,"SAVS","KEEP",1,"S","10",20,"","",""
"2188","05/02/2014","Josh","Grazinglands","11",NA,NA,"GRSP","KEEP",1,"S","30",27,"","Landed",""
"2189","05/02/2014","Josh","Grazinglands","11",NA,NA,"EAME","KEEP",1,"S","320",80,"","Landed",""
"2190","05/02/2014","Josh","Grazinglands","11",NA,NA,"CLSW","KEEP",2,"S","70",25,"","Flyover",""
"2191","05/02/2014","Josh","Grazinglands","11",NA,NA,"DICK","KEEP",1,"H","320",150,"S","",""
"2192","05/08/2014","Josh","WWMT","1",NA,NA,"GRSP","KEEP",1,"H","315",25,"S","",""
"2193","05/08/2014","Josh","WWMT","1",NA,NA,"EAME","KEEP",1,"H","40",120,"S","",""
"2194","05/08/2014","Josh","WWMT","1",NA,NA,"BLJA","KEEP",1,"H","230",200,"","",""
"2195","05/08/2014","Josh","WWMT","1",NA,NA,"LASP","KEEP",1,"H","15",70,"S","",""
"2196","05/08/2014","Josh","WWMT","1",NA,NA,"NOMO","KEEP",1,"H","130",100,"S","",""
"2197","05/08/2014","Josh","WWMT","1",NA,NA,"EAME","KEEP",1,"H","230",150,"S","",""
"2198","05/08/2014","Josh","WWMT","1",NA,NA,"NOCA","KEEP",1,"H","150",50,"S","",""
"2199","05/08/2014","Josh","WWMT","1",NA,NA,"GCFL","KEEP",1,"H","200",45,"","",""
"2200","05/08/2014","Josh","WWMT","1",NA,NA,"MODO","KEEP",2,"S","210",55,"","Landed",""
"2201","05/08/2014","Josh","WWMT","1",NA,NA,"CASP","KEEP",1,"H","45",150,"S","",""
"2202","05/08/2014","Josh","WWMT","1",NA,NA,"EAME","KEEP",1,"H","60",40,"","Landed",""
"2203","05/08/2014","Josh","WWMT","1",NA,NA,"LASP","KEEP",1,"H","30",105,"S","",""
"2204","05/08/2014","Josh","WWMT","1",NA,NA,"GCFL","KEEP",1,"H","350",100,"","",""
"2205","05/08/2014","Josh","WWMT","5",NA,NA,"EAME","KEEP",1,"H","220",100,"S","",""
"2206","05/08/2014","Josh","WWMT","5",NA,NA,"NOMO","KEEP",1,"H","160",200,"S","",""
"2207","05/08/2014","Josh","WWMT","5",NA,NA,"DOWO","KEEP",1,"H","140",30,"","",""
"2208","05/08/2014","Josh","WWMT","5",NA,NA,"PABU","KEEP",1,"H","250",175,"S","",""
"2209","05/08/2014","Josh","WWMT","5",NA,NA,"LBWO","KEEP",1,"H","135",15,"","",""
"2210","05/08/2014","Josh","WXRD","1",NA,NA,"FISP","KEEP",1,"H","240",200,"S","",""
"2211","05/08/2014","Josh","WXRD","1",NA,NA,"NOMO","KEEP",1,"H","220",100,"S","",""
"2212","05/08/2014","Josh","WXRD","1",NA,NA,"FISP","KEEP",1,"H","180",300,"S","",""
"2213","05/08/2014","Josh","WXRD","1",NA,NA,"EAME","KEEP",1,"H","315",150,"","",""
"2214","05/08/2014","Josh","WXRD","1",NA,NA,"BGGN","KEEP",1,"H","220",40,"","",""
"2215","05/08/2014","Josh","WXRD","1",NA,NA,"GRSP","KEEP",1,"H","0",50,"S","",""
"2216","05/08/2014","Josh","WXRD","1",NA,NA,"RBWO","KEEP",1,"S","180",30,"","Landed",""
"2217","05/08/2014","Josh","WXRD","1",NA,NA,"CASP","KEEP",1,"H","60",200,"S","",""
"2218","05/08/2014","Josh","WXRD","1",NA,NA,"RBWO","KEEP",1,"S","90",50,"P","Landed","with above RBWO"
"2219","05/08/2014","Josh","WXRD","1",NA,NA,"CASP","KEEP",1,"H","120",250,"S","",""
"2220","05/08/2014","Josh","WXRD","1",NA,NA,"LASP","KEEP",1,"H","280",200,"S","",""
"2221","05/08/2014","Josh","WXRD","1",NA,NA,"EAME","KEEP",1,"H","300",250,"S","",""
"2222","05/08/2014","Josh","WXRD","1",NA,NA,"DOWO","KEEP",1,"H","120",60,"S","",""
"2223","05/08/2014","Josh","WXRD","5",NA,NA,"EAME","KEEP",1,"H","60",250,"S","",""
"2224","05/08/2014","Josh","WXRD","5",NA,NA,"LASP","KEEP",1,"H","110",85,"S","",""
"2225","05/08/2014","Josh","WXRD","5",NA,NA,"GRSP","KEEP",1,"H","15",35,"S","",""
"2226","05/08/2014","Josh","WXRD","5",NA,NA,"CASP","KEEP",1,"H","240",175,"S","",""
"2227","05/08/2014","Josh","WXRD","5",NA,NA,"CASP","KEEP",1,"H","60",200,"S","",""
"2228","05/08/2014","Josh","WXRD","5",NA,NA,"GRSP","KEEP",1,"H","320",25,"S","",""
"2229","05/08/2014","Josh","WXRD","5",NA,NA,"GRSP","KEEP",1,"H","120",40,"S","",""
"2230","05/08/2014","Josh","WXRD","5",NA,NA,"NOMO","KEEP",1,"H","225",150,"S","",""
"2231","05/08/2014","Josh","WXRD","5",NA,NA,"STFL","KEEP",1,"H","150",75,"","",""
"2232","05/08/2014","Josh","WXRD","5",NA,NA,"CASP","KEEP",1,"H","330",200,"S","",""
"2233","05/08/2014","Josh","WXRD","5",NA,NA,"MODO","KEEP",2,"S","30",40,"","Flyover",""
"2234","05/08/2014","Josh","WXRD","5",NA,NA,"LASP","KEEP",1,"S","160",30,"","Landed",""
"2235","05/08/2014","Josh","WXRD","5",NA,NA,"STFL","KEEP",1,"S","300",75,"","Flyover","chased off by above STFL"
"2236","05/15/2014","Josh","Black Kettle NG","1",NA,NA,"CASP","KEEP",1,"H","140",60,"S","",""
"2237","05/15/2014","Josh","Black Kettle NG","1",NA,NA,"EAME","KEEP",1,"H","240",50,"","",""
"2238","05/15/2014","Josh","Black Kettle NG","1",NA,NA,"GRSP","KEEP",1,"H","250",40,"S","",""
"2239","05/15/2014","Josh","Black Kettle NG","1",NA,NA,"CASP","KEEP",1,"H","170",200,"S","",""
"2240","05/15/2014","Josh","Black Kettle NG","1",NA,NA,"STFL","KEEP",1,"H","170",100,"S","",""
"2241","05/15/2014","Josh","Black Kettle NG","1",NA,NA,"FISP","KEEP",1,"H","300",75,"S","",""
"2242","05/15/2014","Josh","Black Kettle NG","1",NA,NA,"BRTH","KEEP",1,"H","10",200,"S","",""
"2243","05/15/2014","Josh","Black Kettle NG","1",NA,NA,"BHCO","KEEP",1,"H","270",35,"","Flyover",""
"2244","05/15/2014","Josh","Black Kettle NG","1",NA,NA,"LARB","KEEP",1,"S","250",35,"S","",""
"2245","05/15/2014","Josh","Black Kettle NG","1",NA,NA,"CASP","KEEP",1,"S","190",7,"S","Landed",""
"2246","05/15/2014","Josh","Black Kettle NG","5",NA,NA,"CLSW","KEEP",3,"S","270",15,"","Flyover",""
"2247","05/15/2014","Josh","Black Kettle NG","5",NA,NA,"LASP","KEEP",2,"H","190",21,"P","",""
"2248","05/15/2014","Josh","Black Kettle NG","5",NA,NA,"MIKI","KEEP",1,"S","160",10,"","Flyover",""
"2249","05/15/2014","Josh","Black Kettle NG","5",NA,NA,"MODO","KEEP",2,"S","30",65,"","Flyover",""
"2250","05/15/2014","Josh","Black Kettle NG","5",NA,NA,"EAME","KEEP",1,"H","30",200,"S","",""
"2251","05/15/2014","Josh","Black Kettle NG","5",NA,NA,"LASP","KEEP",1,"H","350",25,"","Landed",""
"2252","05/15/2014","Josh","Black Kettle NG","5",NA,NA,"LASP","KEEP",2,"S","60",35,"P","",""
"2253","05/15/2014","Josh","Black Kettle NG","5",NA,NA,"WEKI","KEEP",2,"S","70",30,"P","",""
"2254","05/15/2014","Josh","Black Kettle NG","6",NA,NA,"AMCR","KEEP",1,"H","15",150,"","",""
"2255","05/15/2014","Josh","Black Kettle NG","6",NA,NA,"blackbird sp.","KEEP",1,"S","30",100,"","Flyover",""
"2256","05/15/2014","Josh","Black Kettle NG","6",NA,NA,"LASP","KEEP",1,"H","330",20,"","",""
"2257","05/15/2014","Josh","Black Kettle NG","6",NA,NA,"TUVU","KEEP",1,"S","210",250,"","Flyover",""
"2258","05/15/2014","Josh","Black Kettle NG","6",NA,NA,"STFL","KEEP",1,"S","260",110,"","Landed",""
"2259","05/15/2014","Josh","Black Kettle NG","6",NA,NA,"RTHA","KEEP",1,"S","230",350,"","Flyover",""
"2260","05/15/2014","Josh","Black Kettle NG","6",NA,NA,"NOCA","KEEP",1,"H","270",250,"S","",""
"2261","05/15/2014","Josh","Black Kettle NG","6",NA,NA,"CASP","KEEP",2,"H","130",25,"A","Landed","Fighting"
"2262","05/15/2014","Josh","Black Kettle NG","6",NA,NA,"BHCO","KEEP",1,"S","150",15,"","Flyover",""
"2263","05/15/2014","Josh","Black Kettle NG","6",NA,NA,"BHCO","KEEP",1,"S","150",75,"","","Joined above BHCO"
"2264","05/15/2014","Josh","Black Kettle NG","6",NA,NA,"STFL","KEEP",1,"H","230",50,"","Flyover",""
"2265","05/15/2014","Josh","Black Kettle NG","6",NA,NA,"PABU","KEEP",1,"H","250",200,"S","",""
"2266","05/15/2014","Josh","Black Kettle NG","8",NA,NA,"CASP","KEEP",1,"H","320",110,"S","",""
"2267","05/15/2014","Josh","Black Kettle NG","8",NA,NA,"MIKI","KEEP",1,"S","280",175,"","Flyover",""
"2268","05/15/2014","Josh","Black Kettle NG","8",NA,NA,"CASP","KEEP",1,"H","180",200,"S","",""
"2269","05/15/2014","Josh","Black Kettle NG","8",NA,NA,"CASP","KEEP",1,"H","130",300,"S","",""
"2270","05/15/2014","Josh","Black Kettle NG","8",NA,NA,"BHCO","KEEP",1,"H","250",150,"","",""
"2271","05/15/2014","Josh","Black Kettle NG","8",NA,NA,"CASP","KEEP",2,"S","70",80,"P","Landed",""
"2272","05/15/2014","Josh","Black Kettle NG","8",NA,NA,"meadowlark sp.","KEEP",1,"S","250",90,"","Landed",""
"2273","05/15/2014","Josh","Black Kettle NG","8",NA,NA,"LASP","KEEP",1,"H","340",200,"S","",""
"2274","05/27/2014","Josh","Alesen Rd.","3",NA,NA,"HOLA","KEEP",1,"H","30",25,"S","Flyover",""
"2275","05/27/2014","Josh","Alesen Rd.","3",NA,NA,"MODO","KEEP",1,"S","200",300,"","",""
"2276","05/27/2014","Josh","Alesen Rd.","3",NA,NA,"WEME","KEEP",1,"H","260",150,"S","",""
"2277","05/27/2014","Josh","Alesen Rd.","3",NA,NA,"HOLA","KEEP",1,"H","170",60,"S","",""
"2278","05/27/2014","Josh","Alesen Rd.","3",NA,NA,"WEME","KEEP",1,"H","70",150,"S","",""
"2279","05/27/2014","Josh","Alesen Rd.","3",NA,NA,"CONI","KEEP",1,"H","180",10,"","Flyover","Overhead"
"2280","05/27/2014","Josh","Alesen Rd.","3",NA,NA,"GRSP","KEEP",1,"H","280",23,"S","",""
"2281","05/27/2014","Josh","Alesen Rd.","3",NA,NA,"HOLA","KEEP",2,"S","180",150,"","Landed",""
"2282","05/27/2014","Josh","Optima","2",NA,NA,"MODO","KEEP",1,"S","290",100,"","Flyover",""
"2283","05/27/2014","Josh","Optima","2",NA,NA,"CLSW","KEEP",1,"S","330",30,"","Flyover",""
"2284","05/27/2014","Josh","Optima","2",NA,NA,"CASP","KEEP",1,"H","70",200,"","",""
"2285","05/27/2014","Josh","Optima","2",NA,NA,"WEME","KEEP",1,"H","240",175,"S","",""
"2286","05/27/2014","Josh","Optima","2",NA,NA,"CASP","KEEP",1,"H","270",60,"S","",""
"2287","05/27/2014","Josh","Optima","2",NA,NA,"CASP","KEEP",1,"H","20",50,"S","",""
"2288","05/27/2014","Josh","Optima","2",NA,NA,"MODO","KEEP",1,"S","150",25,"","Flyover",""
"2289","05/27/2014","Josh","Optima","2",NA,NA,"HOSP","KEEP",1,"H","110",75,"","","At farm site"
"2290","05/27/2014","Josh","Optima","2",NA,NA,"BHCO","KEEP",1,"S","160",10,"","Flyover",""
"2291","05/27/2014","Josh","Optima","2",NA,NA,"MODO","KEEP",2,"S","30",100,"","Flyover",""
"2292","05/27/2014","Josh","Optima","2",NA,NA,"EUST","KEEP",4,"H","90",75,"","","At farm site"
"2293","05/27/2014","Josh","Optima","2",NA,NA,"WEME","KEEP",1,"H","310",100,"S","",""
"2294","05/27/2014","Josh","Optima","5",NA,NA,"CASP","KEEP",1,"H","220",60,"S","",""
"2295","05/27/2014","Josh","Optima","5",NA,NA,"CASP","KEEP",1,"H","350",40,"S","",""
"2296","05/27/2014","Josh","Optima","5",NA,NA,"WEME","KEEP",1,"H","310",105,"S","",""
"2297","05/27/2014","Josh","Optima","5",NA,NA,"GRSP","KEEP",1,"H","10",50,"S","",""
"2298","05/27/2014","Josh","Optima","5",NA,NA,"WEME","KEEP",1,"H","180",125,"","",""
"2299","05/27/2014","Josh","Optima","5",NA,NA,"CASP","KEEP",1,"H","180",55,"S","",""
"2300","05/27/2014","Josh","Optima","5",NA,NA,"CONI","KEEP",1,"H","30",350,"","Flyover",""
"2301","05/27/2014","Josh","Optima","5",NA,NA,"WEKI","KEEP",1,"H","300",100,"S","",""
"2302","05/27/2014","Josh","Optima","5",NA,NA,"WEME","KEEP",1,"S","260",15,"S","Landed",""
"2303","05/27/2014","Josh","Optima","5",NA,NA,"MODO","KEEP",2,"S","330",200,"","Flyover",""
"2304","05/27/2014","Josh","Optima","8",NA,NA,"MODO","KEEP",2,"S","330",35,"","Flyover",""
"2305","05/27/2014","Josh","Optima","8",NA,NA,"CASP","KEEP",1,"H","290",75,"S","",""
"2306","05/27/2014","Josh","Optima","8",NA,NA,"CASP","KEEP",1,"H","30",50,"S","",""
"2307","05/27/2014","Josh","Optima","8",NA,NA,"CASP","KEEP",1,"H","90",125,"S","",""
"2308","05/27/2014","Josh","Optima","8",NA,NA,"WEME","KEEP",1,"S","240",175,"S","",""
"2309","05/27/2014","Josh","Optima","8",NA,NA,"WEME","KEEP",1,"H","80",150,"S","",""
"2310","05/27/2014","Josh","Optima","8",NA,NA,"LASP","KEEP",1,"H","130",80,"S","",""
"2311","05/27/2014","Josh","Optima","8",NA,NA,"MODO","KEEP",1,"S","340",45,"","Flyover",""
"2312","05/27/2014","Josh","Optima","8",NA,NA,"CASP","KEEP",1,"H","160",100,"S","",""
"2313","05/29/2014","Josh","Alesen Rd.","6",NA,NA,"WEME","KEEP",1,"H","150",30,"","",""
"2314","05/29/2014","Josh","Alesen Rd.","6",NA,NA,"WEME","KEEP",1,"H","90",25,"","",""
"2315","05/29/2014","Josh","Alesen Rd.","6",NA,NA,"WEME","KEEP",1,"H","260",80,"S","",""
"2316","05/29/2014","Josh","Alesen Rd.","6",NA,NA,"WEME","KEEP",1,"H","10",65,"S","",""
"2317","05/29/2014","Josh","Alesen Rd.","6",NA,NA,"MODO","KEEP",2,"S","80",160,"","Landed",""
"2318","05/29/2014","Josh","Alesen Rd.","6",NA,NA,"GRSP","KEEP",1,"S","80",170,"","","on wire"
"2319","05/29/2014","Josh","Alesen Rd.","6",NA,NA,"GRSP","KEEP",1,"S","150",25,"","",""
"2320","05/29/2014","Josh","Alesen Rd.","6",NA,NA,"MODO","KEEP",1,"S","130",200,"","Flyover",""
"2321","05/29/2014","Josh","Alesen Rd.","9",NA,NA,"HOLA","KEEP",1,"S","60",60,"","",""
"2322","05/29/2014","Josh","Alesen Rd.","9",NA,NA,"HOLA","KEEP",1,"H","100",100,"S","",""
"2323","05/29/2014","Josh","Alesen Rd.","9",NA,NA,"HOLA","KEEP",1,"H","40",40,"S","",""
